Torreys Peak,https://en.wikipedia.org/wiki/Torreys_Peak,-39.642777777778,105.821111111111
Castle Peak,https://en.wikipedia.org/wiki/Castle_Peak_(Colorado),-39.009722222222,106.861388888889
McArthur Peak,https://en.wikipedia.org/wiki/McArthur_Peak,-60.606388888889,140.213611111111
North Palisade,https://en.wikipedia.org/wiki/North_Palisade,-37.094166666667,118.514444444444
Ludwigshöhe,https://en.wikipedia.org/wiki/Ludwigsh%C3%B6he,-49.816666666667,-8.343333333333
Mount Shavano,https://en.wikipedia.org/wiki/Mount_Shavano,-38.619166666667,106.239444444444
Crestone Needle,https://en.wikipedia.org/wiki/Crestone_Needle,-37.964722222222,105.576666666667
Mount Belford,https://en.wikipedia.org/wiki/Mount_Belford,-38.960555555556,106.360833333333
California,https://en.wikipedia.org/wiki/Geography_of_California,-37.166111111111,119.449444444444
Mount Elgon,https://en.wikipedia.org/wiki/Mount_Elgon,-1.118333333333,-34.525000000000
Kit Carson Mountain,https://en.wikipedia.org/wiki/Kit_Carson_Mountain,-37.979722222222,105.602500000000
Mount Wrangell,https://en.wikipedia.org/wiki/Mount_Wrangell,-62.005833333333,144.019444444444
El Diente Peak,https://en.wikipedia.org/wiki/El_Diente_Peak,-37.839444444444,108.005277777778
Grand Combin,https://en.wikipedia.org/wiki/Grand_Combin,-45.937500000000,-7.299166666667
Mount Sneffels,https://en.wikipedia.org/wiki/Mount_Sneffels,-38.003888888889,107.792222222222
Mount Democrat,https://en.wikipedia.org/wiki/Mount_Democrat,-39.339722222222,106.140000000000
Pikes Peak,https://en.wikipedia.org/wiki/Pikes_Peak,-38.840555555556,105.044166666667
Snowmass Mountain,https://en.wikipedia.org/wiki/Snowmass_Mountain,-39.118888888889,107.066388888889
Lenzspitze,https://en.wikipedia.org/wiki/Lenzspitze,-46.104638888889,-7.868444444444
Mount Eolus,https://en.wikipedia.org/wiki/Mount_Eolus,-37.621666666667,107.622777777778
Windom Peak,https://en.wikipedia.org/wiki/Windom_Peak,-37.621111111111,107.591944444444
Mount Adishi,https://en.wikipedia.org/wiki/Mount_Adishi,-43.032166666667,-42.866722222222
Caucasus Mountains,https://en.wikipedia.org/wiki/Caucasus_Mountains,-43.355000000000,-42.441944444444
Mount Augusta,https://en.wikipedia.org/wiki/Mount_Augusta,-60.305277777778,140.460277777778
Split Mountain,https://en.wikipedia.org/wiki/Split_Mountain_(California),-37.020833333333,118.422500000000
Mount Bierstadt,https://en.wikipedia.org/wiki/Mount_Bierstadt,-39.582500000000,105.668888888889
Diklosmta,https://en.wikipedia.org/wiki/Diklosmta,-42.492222222222,-45.780833333333
Culebra Peak,https://en.wikipedia.org/wiki/Culebra_Peak,-37.122222222222,105.185555555556
Handies Peak,https://en.wikipedia.org/wiki/Handies_Peak,-37.913055555556,107.504444444444
Mount Lindsey,https://en.wikipedia.org/wiki/Mount_Lindsey,-37.584722222222,105.440833333333
Mount Sherman,https://en.wikipedia.org/wiki/Mount_Sherman,-39.225000000000,106.169722222222
Galeras,https://en.wikipedia.org/wiki/Galeras,-1.221111111111,77.359166666667
Andes,https://en.wikipedia.org/wiki/Andes,32.652777777778,70.011111111111
Finsteraarhorn,https://en.wikipedia.org/wiki/Finsteraarhorn,-46.537472222222,-8.126027777778
Pyramid Peak,https://en.wikipedia.org/wiki/Pyramid_Peak_(Colorado),-39.071666666667,106.950277777778
Wilson Peak,https://en.wikipedia.org/wiki/Wilson_Peak,-37.860277777778,107.984722222222
